MANDT	STASZ	STLAL	STLKN	STLNR	STLTY	AENNR	DATUV	LKENZ	STVKN
800	00000297	01	00000148	00003420	M		19000101		00000148
800	00000299	01	00000149	00003420	M		19000101		00000149
800	00000301	01	00000150	00003420	M		19000101		00000150
800	00000303	01	00000151	00003420	M		19000101		00000151
800	00000305	01	00000152	00003420	M		19000101		00000152
800	00000307	01	00000153	00003420	M		19000101		00000153
800	00000309	01	00000154	00003420	M		19000101		00000154
800	00000311	01	00000155	00003420	M		19000101		00000155
800	00000313	01	00000156	00003420	M		19000101		00000156
800	00000315	01	00000157	00003420	M		19000101		00000157
800	00000317	01	00000158	00003420	M		19000101		00000158
800	00000319	01	00000159	00003420	M		19000101		00000159
800	00000321	01	00000160	00003420	M		19000101		00000160
800	00000323	01	00000161	00003420	M		19000101		00000161
800	00000325	01	00000162	00003420	M		19000101		00000162
800	00000327	01	00000163	00003420	M		19000101		00000163
800	00000329	01	00000164	00003420	M		19000101		00000164
800	00000331	01	00000165	00003420	M		19000101		00000165
800	00000333	01	00000166	00003420	M		19000101		00000166
800	00000335	01	00000167	00003420	M		19000101		00000167
800	00000337	01	00000168	00003420	M		19000101		00000168
800	00000339	01	00000169	00003420	M		19000101		00000169
800	00000341	01	00000170	00003420	M		19000101		00000170
800	00000343	01	00000171	00003420	M		19000101		00000171
800	00000345	01	00000172	00003420	M		19000101		00000172
800	00000347	01	00000173	00003420	M		19000101		00000173
800	00000349	01	00000174	00003420	M		19000101		00000174
800	00000351	01	00000175	00003420	M		19000101		00000175
800	00000353	01	00000176	00003420	M		19000101		00000176
800	00000355	01	00000177	00003420	M		19000101		00000177
800	00000357	01	00000178	00003420	M		19000101		00000178
800	00000359	01	00000179	00003420	M		19000101		00000179
800	00000361	01	00000180	00003420	M		19000101		00000180
800	00000363	01	00000181	00003420	M		19000101		00000181
800	00000365	01	00000182	00003420	M		19000101		00000182
800	00000367	01	00000183	00003420	M		19000101		00000183
800	00000369	01	00000184	00003420	M		19000101		00000184
800	00000371	01	00000185	00003420	M		19000101		00000185
800	00000373	01	00000186	00003420	M		19000101		00000186
800	00000375	01	00000187	00003420	M		19000101		00000187
800	00000377	01	00000188	00003420	M		19000101		00000188
800	00000379	01	00000189	00003420	M		19000101		00000189
800	00000381	01	00000190	00003420	M		19000101		00000190
800	00000383	01	00000191	00003420	M		19000101		00000191
800	00000385	01	00000192	00003420	M		19000101		00000192
800	00000387	01	00000193	00003420	M		19000101		00000193
800	00000389	01	00000194	00003420	M		19000101		00000194
800	00000391	01	00000195	00003420	M		19000101		00000195
800	00000393	01	00000196	00003420	M		19000101		00000196
800	00000395	01	00000197	00003420	M		19000101		00000197
800	00000397	01	00000198	00003420	M		19000101		00000198
800	00000399	01	00000199	00003420	M		19000101		00000199
800	00000401	01	00000200	00003420	M		19000101		00000200
800	00000403	01	00000201	00003420	M		19000101		00000201
800	00000405	01	00000202	00003420	M		19000101		00000202
800	00000407	01	00000203	00003420	M		19000101		00000203
800	00000409	01	00000204	00003420	M		19000101		00000204
800	00000411	01	00000205	00003420	M		19000101		00000205
800	00000413	01	00000206	00003420	M		19000101		00000206
800	00000415	01	00000207	00003420	M		19000101		00000207
800	00000417	01	00000208	00003420	M		19000101		00000208
800	00000419	01	00000209	00003420	M		19000101		00000209
800	00000421	01	00000210	00003420	M		19000101		00000210
800	00000423	01	00000211	00003420	M		19000101		00000211
800	00000425	01	00000212	00003420	M		19000101		00000212
800	00000427	01	00000213	00003420	M		19000101		00000213
800	00000429	01	00000214	00003420	M		19000101		00000214
800	00000431	01	00000215	00003420	M		19000101		00000215
800	00000433	01	00000216	00003420	M		19000101		00000216
800	00000435	01	00000217	00003420	M		19000101		00000217
800	00000437	01	00000218	00003420	M		19000101		00000218
800	00000439	01	00000219	00003420	M		19000101		00000219
800	00000441	01	00000220	00003420	M		19000101		00000220
800	00000443	01	00000221	00003420	M		19000101		00000221
800	00000445	01	00000222	00003420	M		19000101		00000222
800	00000447	01	00000223	00003420	M		19000101		00000223
800	00000449	01	00000224	00003420	M		19000101		00000224
800	00000451	01	00000225	00003420	M		19000101		00000225
800	00000453	01	00000226	00003420	M		19000101		00000226
800	00000455	01	00000227	00003420	M		19000101		00000227
800	00000457	01	00000228	00003420	M		19000101		00000228
800	00000003	01	00000001	00003422	M		19000101		00000001
800	00000005	01	00000002	00003422	M		19000101		00000002
800	00000007	01	00000003	00003422	M		19000101		00000003
800	00000009	01	00000004	00003422	M		19000101		00000004
800	00000011	01	00000005	00003422	M		19000101		00000005
800	00000013	01	00000006	00003422	M		19000101		00000006
800	00000015	01	00000007	00003422	M		19000101		00000007
800	00000003	01	00000001	00003423	M		19000101		00000001
800	00000005	01	00000002	00003423	M		19000101		00000002
800	00000007	01	00000003	00003423	M		19000101		00000003
800	00000009	01	00000004	00003423	M		19000101		00000004
800	00000011	01	00000005	00003423	M		19000101		00000005
800	00000013	01	00000006	00003423	M		19000101		00000006
800	00000015	01	00000007	00003423	M		19000101		00000007
800	00000003	01	00000001	00003424	M		19000101		00000001
800	00000005	01	00000002	00003424	M		19000101		00000002
800	00000007	01	00000003	00003424	M		19000101		00000003
800	00000009	01	00000004	00003424	M		19000101		00000004
800	00000011	01	00000005	00003424	M		19000101		00000005
800	00000013	01	00000006	00003424	M		19000101		00000006
800	00000015	01	00000007	00003424	M		19000101		00000007
800	00000003	01	00000001	00003426	M		19000101		00000001
800	00000005	01	00000002	00003426	M		19000101		00000002
800	00000007	01	00000003	00003426	M		19000101		00000003
800	00000009	01	00000004	00003426	M		19000101		00000004
800	00000011	01	00000005	00003426	M		19000101		00000005
800	00000013	01	00000006	00003426	M		19000101		00000006
800	00000015	01	00000007	00003426	M		19000101		00000007
800	00000003	01	00000001	00003427	M		19000101		00000001
800	00000005	01	00000002	00003427	M		19000101		00000002
800	00000007	01	00000003	00003427	M		19000101		00000003
800	00000009	01	00000004	00003427	M		19000101		00000004
800	00000011	01	00000005	00003427	M		19000101		00000005
800	00000013	01	00000006	00003427	M		19000101		00000006
800	00000015	01	00000007	00003427	M		19000101		00000007
800	00000003	01	00000001	00003428	M		19000101		00000001
800	00000005	01	00000002	00003428	M		19000101		00000002
800	00000007	01	00000003	00003428	M		19000101		00000003
800	00000009	01	00000004	00003428	M		19000101		00000004
800	00000011	01	00000005	00003428	M		19000101		00000005
800	00000013	01	00000006	00003428	M		19000101		00000006
800	00000015	01	00000007	00003428	M		19000101		00000007
800	00000003	01	00000001	00003432	M		20110923		00000001
800	00000005	01	00000002	00003432	M		20110923		00000002
800	00000003	01	00000001	00003433	M		20110923		00000001
800	00000005	01	00000002	00003433	M		20110923		00000002
800	00000007	01	00000003	00003433	M		20110923		00000003
800	00000009	01	00000004	00003433	M		20110923		00000004
800	00000011	01	00000005	00003433	M		20110923		00000005
800	00000013	01	00000006	00003433	M		20110924		00000006
800	00000015	01	00000007	00003433	M		20110924		00000007
800	00000003	01	00000001	00003434	M		20110923		00000001
800	00000005	01	00000002	00003434	M		20110923		00000002
800	00000007	01	00000003	00003434	M		20110923		00000003
800	00000009	01	00000004	00003434	M		20110923		00000004
800	00000011	01	00000005	00003434	M		20110924		00000005
800	00000003	01	00000001	00003435	M		20110924		00000001
800	00000005	01	00000002	00003435	M		20110924		00000002
800	00000003	01	00000001	00003463	M		20110929		00000001
800	00000005	01	00000002	00003463	M		20110929		00000002
800	00000007	01	00000003	00003463	M		20110929		00000003
800	00000009	01	00000004	00003463	M		20110929		00000004
800	00000003	01	00000001	00003465	M		20111028		00000001
800	00000005	01	00000002	00003465	M		20111028		00000002
800	00000003	01	00000001	00003466	M		20111028		00000001
800	00000005	01	00000002	00003466	M		20111028		00000002
800	00000003	01	00000001	00003467	M		20111028		00000001
800	00000005	01	00000002	00003467	M		20111028		00000002
800	00000003	01	00000001	00003468	M		20111028		00000001
800	00000005	01	00000002	00003468	M		20111028		00000002
800	00000003	01	00000001	00003469	M		20111028		00000001
800	00000005	01	00000002	00003469	M		20111028		00000002
800	00000003	01	00000001	00003470	M		20111028		00000001
800	00000005	01	00000002	00003470	M		20111028		00000002
800	00000003	01	00000001	00003471	M		20111028		00000001
800	00000003	01	00000001	00003472	M		20111028		00000001
800	00000003	01	00000001	00003473	M		20111028		00000001
800	00000003	01	00000001	00003476	M		20111103		00000001
800	00000005	01	00000002	00003476	M		20111103		00000002
800	00000007	01	00000003	00003476	M		20111103		00000003
800	00000003	01	00000001	00003477	M		20111103		00000001
800	00000005	01	00000002	00003477	M		20111103		00000002
800	00000007	01	00000003	00003477	M		20111103		00000003
800	00000003	01	00000001	00003478	M		20111104		00000001
800	00000005	01	00000002	00003478	M		20111104		00000002
800	00000007	01	00000003	00003478	M		20111104		00000003
800	00000003	01	00000001	00003479	M		20111104		00000001
800	00000005	01	00000002	00003479	M		20111104		00000002
800	00000003	01	00000001	00003480	M		20111104		00000001
800	00000005	01	00000002	00003480	M		20111104		00000002
800	00000003	01	00000001	00003481	M		20111105		00000001
800	00000005	01	00000002	00003481	M		20111105		00000002
800	00000007	01	00000003	00003481	M		20111105		00000003
800	00000009	01	00000004	00003481	M		20111105		00000004
800	00000011	01	00000005	00003481	M		20111105		00000005
800	00000013	01	00000006	00003481	M		20111105		00000006
800	00000015	01	00000007	00003481	M		20111105		00000007
800	00000003	01	00000001	00003482	M		20111105		00000001
800	00000005	01	00000002	00003482	M		20111105		00000002
800	00000003	01	00000001	00003483	M		20111105		00000001
800	00000005	01	00000002	00003483	M		20111105		00000002
800	00000003	01	00000001	00003484	M		20111105		00000001
800	00000005	01	00000002	00003484	M		20111105		00000002
800	00000003	01	00000001	00003485	M		20111105		00000001
800	00000005	01	00000002	00003485	M		20111105		00000002
800	00000003	01	00000001	00003486	M		20111105		00000001
800	00000005	01	00000002	00003486	M		20111105		00000002
800	00000007	01	00000003	00003486	M		20111105		00000003
800	00000009	01	00000004	00003486	M		20111105		00000004
800	00000011	01	00000005	00003486	M		20111105		00000005
800	00000013	01	00000006	00003486	M		20111105		00000006
800	00000015	01	00000007	00003486	M		20111105		00000007
800	00000003	01	00000001	00003487	M		20111105		00000001
800	00000005	01	00000002	00003487	M		20111105		00000002
800	00000003	01	00000001	00003488	M		20111105		00000001
800	00000005	01	00000002	00003488	M		20111105		00000002
800	00000003	01	00000001	00003489	M		20111105		00000001
800	00000005	01	00000002	00003489	M		20111105		00000002
800	00000003	01	00000001	00003490	M		20111105		00000001
800	00000005	01	00000002	00003490	M		20111105		00000002
800	00000003	01	00000001	00003491	M		20111106		00000001
800	00000005	01	00000002	00003491	M		20111106		00000002
800	00000003	01	00000001	00003492	M		20111106		00000001
800	00000005	01	00000002	00003492	M		20111106		00000002
800	00000007	01	00000003	00003492	M		20111106		00000003
800	00000003	01	00000001	00003503	M		20111114		00000001
800	00000005	01	00000002	00003503	M		20111114		00000002
800	00000007	01	00000003	00003503	M		20111114		00000003
800	00000009	01	00000004	00003503	M		20111114		00000004
800	00000011	01	00000005	00003503	M		20111114		00000005
800	00000013	01	00000006	00003503	M		20111114		00000006
800	00000015	01	00000007	00003503	M		20111114		00000007
800	00000017	01	00000008	00003503	M		20111114		00000008
800	00000019	01	00000009	00003503	M		20111114		00000009
800	00000021	01	00000010	00003503	M		20111114		00000010
800	00000023	01	00000011	00003503	M		20111114		00000011
800	00000025	01	00000012	00003503	M		20111114		00000012
800	00000027	01	00000013	00003503	M		20111114		00000013
800	00000029	01	00000014	00003503	M		20111114		00000014
800	00000031	01	00000015	00003503	M		20111114		00000015
800	00000033	01	00000016	00003503	M		20111114		00000016
800	00000035	01	00000017	00003503	M		20111114		00000017
800	00000003	01	00000001	00003504	M		20111114		00000001
800	00000005	01	00000002	00003504	M		20111114		00000002
800	00000007	01	00000003	00003504	M		20111114		00000003
800	00000009	01	00000004	00003504	M		20111114		00000004
800	00000011	01	00000005	00003504	M		20111114		00000005
800	00000013	01	00000006	00003504	M		20111114		00000006
800	00000015	01	00000007	00003504	M		20111114		00000007
800	00000017	01	00000008	00003504	M		20111114		00000008
800	00000003	01	00000001	00003505	M		20111114		00000001
800	00000005	01	00000002	00003505	M		20111114		00000002
800	00000007	01	00000003	00003505	M		20111114		00000003
800	00000009	01	00000004	00003505	M		20111114		00000004
800	00000011	01	00000005	00003505	M		20111114		00000005
800	00000013	01	00000006	00003505	M		20111114		00000006
800	00000015	01	00000007	00003505	M		20111114		00000007
800	00000017	01	00000008	00003505	M		20111114		00000008
800	00000003	01	00000001	00003506	M		20111114		00000001
800	00000005	01	00000002	00003506	M		20111114		00000002
800	00000007	01	00000003	00003506	M		20111114		00000003
800	00000009	01	00000004	00003506	M		20111114		00000004
800	00000011	01	00000005	00003506	M		20111114		00000005
800	00000013	01	00000006	00003506	M		20111114		00000006
800	00000015	01	00000007	00003506	M		20111114		00000007
800	00000017	01	00000008	00003506	M		20111114		00000008
800	00000019	01	00000009	00003506	M		20111114		00000009
800	00000021	01	00000010	00003506	M		20111114		00000010
800	00000023	01	00000011	00003506	M		20111114		00000011
800	00000025	01	00000012	00003506	M		20111114		00000012
800	00000027	01	00000013	00003506	M		20111114		00000013
800	00000029	01	00000014	00003506	M		20111114		00000014
800	00000031	01	00000015	00003506	M		20111114		00000015
800	00000033	01	00000016	00003506	M		20111114		00000016
800	00000035	01	00000017	00003506	M		20111114		00000017
800	00000003	01	00000001	00003508	M		20111117		00000001
800	00000005	01	00000002	00003508	M		20111117		00000002
800	00000003	01	00000001	00003509	M		20111117		00000001
800	00000005	01	00000002	00003509	M		20111117		00000002
800	00000003	01	00000001	00003510	M		20111117		00000001
800	00000005	01	00000002	00003510	M		20111117		00000002
800	00000003	01	00000001	00003511	M		20111117		00000001
800	00000005	01	00000002	00003511	M		20111117		00000002
800	00000003	01	00000001	00003512	M		20111117		00000001
800	00000005	01	00000002	00003512	M		20111117		00000002
800	00000003	01	00000001	00003513	M		20111117		00000001
800	00000005	01	00000002	00003513	M		20111117		00000002
